Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
IA,US,03/30/2020,0,0,0,43.37750768,-93.26087602
MO,US,03/30/2020,0,0,0,40.47945588,-94.42328751
AK,US,03/30/2020,0,0,0,56.3202004,-132.05837309999998
IA,US,03/30/2020,1,0,0,42.73305373,-93.73515113
MN,US,03/30/2020,6,0,0,45.17297924,-93.96234781
MO,US,03/30/2020,4,0,0,37.27029221,-92.46914488
OH,US,03/30/2020,1,0,0,40.84339621,-83.30734173
KS,US,03/30/2020,67,4,0,39.11727348,-94.76378225
NY,US,03/30/2020,8,1,0,42.70145109,-78.22199579
PA,US,03/30/2020,0,0,0,41.51955538,-76.01074915
WV,US,03/30/2020,0,0,0,37.612327,-81.54511071
VA,US,03/30/2020,1,0,0,36.91582035,-81.07834059
NC,US,03/30/2020,1,0,0,36.16222629,-80.66239436
WA,US,03/30/2020,147,3,0,46.45738486,-120.7380126
AK,US,03/30/2020,0,0,0,59.8909808,-140.36014509999998
MS,US,03/30/2020,3,0,0,34.02824175,-89.70762049999998
OR,US,03/30/2020,14,2,0,45.23330449,-123.3086963
NC,US,03/30/2020,0,0,0,35.90079156,-82.31237181
SD,US,03/30/2020,4,0,0,43.00924485,-97.39467635
NY,US,03/30/2020,0,0,0,42.63505484,-77.10369919
AZ,US,03/30/2020,15,0,0,34.59933926,-112.5538588
MS,US,03/30/2020,5,0,0,32.77890365,-90.39656148
AR,US,03/30/2020,0,0,0,35.00292371,-93.41171338
MN,US,03/30/2020,0,0,0,44.71710183,-95.86842453
MT,US,03/30/2020,26,0,0,45.93955949,-108.2691486
TX,US,03/30/2020,0,0,0,33.17320212,-102.8276433
CA,US,03/30/2020,16,1,0,38.68278902,-121.9018288
ME,US,03/30/2020,53,0,0,43.47808377,-70.71052375
NE,US,03/30/2020,1,0,0,40.87272618,-97.59710186
PA,US,03/30/2020,54,0,0,39.9210089,-76.73040131
SC,US,03/30/2020,43,0,0,34.97281497,-81.18085944
VA,US,03/30/2020,11,1,0,37.24374789,-76.54412815
TX,US,03/30/2020,1,0,0,33.17659707,-98.68790885
CA,US,03/30/2020,4,0,0,39.26255932,-121.3535644
AK,US,03/30/2020,0,0,0,65.50815459,-151.3907387
AZ,US,03/30/2020,6,0,0,32.76895712,-113.90666740000002
CO,US,03/30/2020,2,0,0,40.00346839,-102.4258673
TX,US,03/30/2020,0,0,0,27.00156391,-99.16987152
TX,US,03/30/2020,0,0,0,28.86617238,-99.76050829
SD,US,03/30/2020,0,0,0,44.97881876,-101.6654622
Alberta,Canada,03/30/2020,661,3,0,53.9333,-116.5765
American Samoa,US,03/30/2020,0,0,0,-14.271,-170.132
Anguilla,United Kingdom,03/30/2020,2,0,0,18.2206,-63.0686
Aruba,Netherlands,03/30/2020,50,0,1,12.5211,-69.9683
Australian Capital Territory,Australia,03/30/2020,78,1,2,-35.4735,149.0124
Beijing,China,03/30/2020,577,8,415,40.1824,116.4142
Bermuda,United Kingdom,03/30/2020,27,0,2,32.3078,-64.7505
British Columbia,Canada,03/30/2020,970,19,0,53.7267,-127.6476
British Virgin Islands,United Kingdom,03/30/2020,2,0,0,18.4207,-64.64
Cayman Islands,United Kingdom,03/30/2020,12,1,0,19.3133,-81.2546
Channel Islands,United Kingdom,03/30/2020,141,2,0,49.3723,-2.3644
Curacao,Netherlands,03/30/2020,11,1,2,12.1696,-68.99
Diamond Princess,Canada,03/30/2020,0,1,0,0.0,0.0
Diamond Princess,US,03/30/2020,49,0,0,0.0,0.0
Faroe Islands,Denmark,03/30/2020,168,0,70,61.8926,-6.9118
French Guiana,France,03/30/2020,43,0,6,4.0,-53.0
French Polynesia,France,03/30/2020,36,0,0,-17.6797,149.4068
Fujian,China,03/30/2020,340,1,295,26.0789,117.9874
Gibraltar,United Kingdom,03/30/2020,69,0,34,36.1408,-5.3536
Grand Princess,Canada,03/30/2020,13,0,0,0.0,0.0
Grand Princess,US,03/30/2020,103,3,0,0.0,0.0
Greenland,Denmark,03/30/2020,10,0,2,71.7069,-42.6043
Guadeloupe,France,03/30/2020,106,4,17,16.265,-61.551
Guam,US,03/30/2020,58,1,0,13.4443,144.7937
Guangdong,China,03/30/2020,1484,8,1351,23.3417,113.4244
Hebei,China,03/30/2020,321,6,310,39.549,116.1306
Hong Kong,China,03/30/2020,682,4,123,22.3,114.2
Hubei,China,03/30/2020,67801,3186,62889,30.9756,112.2707
Inner Mongolia,China,03/30/2020,97,1,74,44.0935,113.9448
Isle of Man,United Kingdom,03/30/2020,49,0,0,54.2361,-4.5481
Jiangsu,China,03/30/2020,645,0,631,32.9711,119.455
Jiangxi,China,03/30/2020,937,1,935,27.614,115.7221
Macau,China,03/30/2020,38,0,10,22.1667,113.55
Manitoba,Canada,03/30/2020,96,1,0,53.7609,-98.8139
Martinique,France,03/30/2020,93,1,0,14.6415,-61.0242
Mayotte,France,03/30/2020,82,0,10,-12.8275,45.166244
Montserrat,United Kingdom,03/30/2020,5,0,0,16.742498,-62.187366
New Brunswick,Canada,03/30/2020,68,0,0,46.5653,-66.4619
New Caledonia,France,03/30/2020,15,0,0,-20.904305,165.618042
New South Wales,Australia,03/30/2020,2032,8,4,-33.8688,151.2093
Newfoundland and Labrador,Canada,03/30/2020,148,1,0,53.1355,-57.6604
Northern Mariana Islands,US,03/30/2020,0,0,0,15.0979,145.6739
Northern Territory,Australia,03/30/2020,15,0,0,-12.4634,130.8456
Northwest Territories,Canada,03/30/2020,1,0,0,64.8255,-124.8457
Nova Scotia,Canada,03/30/2020,127,0,0,44.682,-63.7443
Ontario,Canada,03/30/2020,1706,31,0,51.2538,-85.3232
Prince Edward Island,Canada,03/30/2020,18,0,0,46.5107,-63.4168
Puerto Rico,US,03/30/2020,174,6,0,18.2208,-66.5901
Quebec,Canada,03/30/2020,3430,22,0,52.9399,-73.5491
Queensland,Australia,03/30/2020,689,2,8,-27.4698,153.0251
Recovered,Canada,03/30/2020,0,0,466,0.0,0.0
Recovered,US,03/30/2020,0,0,5644,0.0,0.0
Reunion,France,03/30/2020,224,0,1,-21.1151,55.5364
Saint Barthelemy,France,03/30/2020,6,0,1,17.9,-62.8333
Saskatchewan,Canada,03/30/2020,156,2,0,52.9399,-106.4509
Shandong,China,03/30/2020,773,7,753,36.3427,118.1498
Shanghai,China,03/30/2020,498,5,338,31.202,121.4491
Sichuan,China,03/30/2020,550,3,536,30.6171,102.7103
Sint Maarten,Netherlands,03/30/2020,6,0,0,18.0425,-63.0548
South Australia,Australia,03/30/2020,305,0,6,-34.9285,138.6007
St Martin,France,03/30/2020,15,1,2,18.0708,-63.0501
Tasmania,Australia,03/30/2020,66,0,5,-42.8821,147.3272
Tianjin,China,03/30/2020,174,3,133,39.3054,117.323
Turks and Caicos Islands,United Kingdom,03/30/2020,5,0,0,21.69400000000001,-71.7979
Victoria,Australia,03/30/2020,821,4,191,-37.8136,144.9631
Virgin Islands,US,03/30/2020,0,0,0,18.3358,-64.8963
Western Australia,Australia,03/30/2020,355,2,41,-31.9505,115.8605
Yukon,Canada,03/30/2020,4,0,0,64.2823,-135.0
Zhejiang,China,03/30/2020,1255,1,1225,29.1832,120.0934
,Afghanistan,03/30/2020,170,4,2,33.93911,67.709953
,Albania,03/30/2020,223,11,44,41.1533,20.1683
,Algeria,03/30/2020,584,35,37,28.0339,1.6596
,Andorra,03/30/2020,370,8,10,42.5063,1.5218
,Angola,03/30/2020,7,2,0,-11.2027,17.8739
,Antigua and Barbuda,03/30/2020,7,0,0,17.0608,-61.7964
,Argentina,03/30/2020,820,23,228,-38.4161,-63.6167
,Armenia,03/30/2020,482,3,30,40.0691,45.0382
,Austria,03/30/2020,9618,108,636,47.5162,14.5501
,Azerbaijan,03/30/2020,273,4,26,40.1431,47.5769
,Bahamas,03/30/2020,14,0,1,25.025885,-78.035889
,Bahrain,03/30/2020,515,4,279,26.0275,50.55
,Bangladesh,03/30/2020,49,5,19,23.685,90.3563
,Barbados,03/30/2020,33,0,0,13.1939,-59.5432
,Belarus,03/30/2020,152,0,32,53.7098,27.9534
,Belgium,03/30/2020,11899,513,1527,50.8333,4.469936
,Belize,03/30/2020,3,0,0,17.1899,-88.4976
,Benin,03/30/2020,6,0,0,9.3077,2.3158
,Bhutan,03/30/2020,4,0,0,27.5142,90.4336
,Bolivia,03/30/2020,97,4,0,-16.2902,-63.5887
,Bosnia and Herzegovina,03/30/2020,368,10,17,43.9159,17.6791
,Botswana,03/30/2020,3,0,0,-22.3285,24.6849
,Brazil,03/30/2020,4579,159,120,-14.235,-51.9253
,Brunei,03/30/2020,127,1,38,4.5353,114.7277
,Bulgaria,03/30/2020,359,8,17,42.7339,25.4858
,Burkina Faso,03/30/2020,246,12,31,12.2383,-1.5616
,Burma,03/30/2020,14,0,0,21.9162,95.956
,Cabo Verde,03/30/2020,6,1,0,16.5388,-23.0418
,Cambodia,03/30/2020,107,0,21,11.55,104.9167
,Cameroon,03/30/2020,139,6,5,3.848,11.5021
,Central African Republic,03/30/2020,3,0,0,6.6111,20.9394
,Chad,03/30/2020,5,0,0,15.4542,18.7322
,Chile,03/30/2020,2449,8,156,-35.6751,-71.543
,Colombia,03/30/2020,798,12,15,4.5709,-74.2973
,Congo (Brazzaville),03/30/2020,19,0,0,-4.2634,15.2832
,Congo (Kinshasa),03/30/2020,81,8,2,-4.322447,15.307045
,Costa Rica,03/30/2020,330,2,4,9.7489,-83.7534
,Cote d'Ivoire,03/30/2020,168,1,6,7.54,-5.5471
,Croatia,03/30/2020,790,6,67,45.1,15.2
,Cuba,03/30/2020,170,4,4,21.521757,-77.78116700000002
,Cyprus,03/30/2020,230,7,22,35.1264,33.4299
,Czechia,03/30/2020,3001,23,25,49.8175,15.473
,Denmark,03/30/2020,2577,77,1,56.2639,9.5018
,Diamond Princess,03/30/2020,712,10,603,0.0,0.0
,Djibouti,03/30/2020,18,0,0,11.8251,42.5903
,Dominica,03/30/2020,11,0,0,15.415,-61.371
,Dominican Republic,03/30/2020,901,42,4,18.7357,-70.1627
,Ecuador,03/30/2020,1962,60,3,-1.8312,-78.1834
,Egypt,03/30/2020,656,41,150,26.820553000000004,30.802498
,El Salvador,03/30/2020,30,0,0,13.7942,-88.8965
,Equatorial Guinea,03/30/2020,12,0,0,1.6508,10.2679
,Eritrea,03/30/2020,12,0,0,15.1794,39.7823
,Estonia,03/30/2020,715,3,20,58.5953,25.0136
,Eswatini,03/30/2020,9,0,0,-26.5225,31.4659
,Ethiopia,03/30/2020,23,0,4,9.145,40.4897
,Fiji,03/30/2020,5,0,0,-17.7134,178.065
,Finland,03/30/2020,1352,13,10,61.92411,25.748151
,France,03/30/2020,44550,3024,7927,46.2276,2.2137
,Gabon,03/30/2020,7,1,0,-0.8037,11.6094
,Gambia,03/30/2020,4,1,0,13.4432,-15.3101
,Georgia,03/30/2020,103,0,20,42.3154,43.3569
,Germany,03/30/2020,66885,645,13500,51.165691,10.451526
,Ghana,03/30/2020,152,5,2,7.9465,-1.0232
,Greece,03/30/2020,1212,43,52,39.0742,21.8243
,Grenada,03/30/2020,9,0,0,12.1165,-61.679
,Guatemala,03/30/2020,36,1,10,15.7835,-90.2308
,Guinea,03/30/2020,22,0,0,9.9456,-9.6966
,Guinea-Bissau,03/30/2020,8,0,0,11.8037,-15.1804
,Guyana,03/30/2020,8,1,0,4.860416000000002,-58.93018000000001
,Haiti,03/30/2020,15,0,1,18.9712,-72.2852
,Holy See,03/30/2020,6,0,0,41.9029,12.4534
,Honduras,03/30/2020,139,7,3,15.2,-86.2419
,Hungary,03/30/2020,447,15,34,47.1625,19.5033
,Iceland,03/30/2020,1086,2,157,64.9631,-19.0208
,India,03/30/2020,1251,32,102,20.593684,78.96288
,Indonesia,03/30/2020,1414,122,75,-0.7893,113.9213
,Iran,03/30/2020,41495,2757,13911,32.427908,53.68804599999999
,Iraq,03/30/2020,630,46,152,33.223191,43.679291
,Ireland,03/30/2020,2910,54,5,53.1424,-7.6921
,Israel,03/30/2020,4695,16,161,31.046051,34.851612
,Italy,03/30/2020,101739,11591,14620,41.87194,12.56738
,Jamaica,03/30/2020,36,1,2,18.1096,-77.2975
,Japan,03/30/2020,1866,54,424,36.204824,138.252924
,Jordan,03/30/2020,268,5,26,31.24,36.51
,Kazakhstan,03/30/2020,302,1,21,48.0196,66.9237
,Kenya,03/30/2020,50,1,1,-0.0236,37.9062
,"Korea, South",03/30/2020,9661,158,5228,35.90775700000001,127.766922
,Kosovo,03/30/2020,94,1,1,42.602636,20.902977
,Kuwait,03/30/2020,266,0,72,29.31166,47.481766
,Kyrgyzstan,03/30/2020,94,0,3,41.20438,74.766098
,Laos,03/30/2020,8,0,0,19.85627,102.495496
,Latvia,03/30/2020,376,0,1,56.8796,24.6032
,Lebanon,03/30/2020,446,11,35,33.8547,35.8623
,Liberia,03/30/2020,3,0,0,6.4280550000000005,-9.429499
,Libya,03/30/2020,8,0,0,26.3351,17.228331
,Liechtenstein,03/30/2020,62,0,0,47.14,9.55
,Lithuania,03/30/2020,491,7,7,55.1694,23.8813
,Luxembourg,03/30/2020,1988,22,40,49.8153,6.1296
,MS Zaandam,03/30/2020,2,0,0,0.0,0.0
,Madagascar,03/30/2020,43,0,0,-18.766947,46.869107
,Malaysia,03/30/2020,2626,37,479,4.210483999999999,101.975766
,Maldives,03/30/2020,17,0,13,3.2028,73.2207
,Mali,03/30/2020,25,2,0,17.570692,-3.996166000000001
,Malta,03/30/2020,156,0,2,35.9375,14.3754
,Mauritania,03/30/2020,5,1,2,21.0079,-10.9408
,Mauritius,03/30/2020,128,3,0,-20.348404,57.552152
,Mexico,03/30/2020,993,20,35,23.6345,-102.5528
,Moldova,03/30/2020,298,2,15,47.4116,28.3699
,Monaco,03/30/2020,49,1,1,43.7333,7.4167
,Mongolia,03/30/2020,12,0,2,46.8625,103.8467
,Montenegro,03/30/2020,91,1,0,42.708678000000006,19.37439
,Morocco,03/30/2020,556,33,15,31.7917,-7.0926
,Mozambique,03/30/2020,8,0,0,-18.665695,35.529562
,Namibia,03/30/2020,11,0,2,-22.9576,18.4904
,Nepal,03/30/2020,5,0,1,28.1667,84.25
,Netherlands,03/30/2020,11750,864,250,52.1326,5.2913
,New Zealand,03/30/2020,589,1,63,-40.9006,174.886
,Nicaragua,03/30/2020,4,1,0,12.865416,-85.207229
,Niger,03/30/2020,27,3,0,17.607789,8.081666
,Nigeria,03/30/2020,131,2,8,9.082,8.6753
,North Macedonia,03/30/2020,285,7,12,41.6086,21.7453
,Norway,03/30/2020,4445,32,12,60.472,8.4689
,Oman,03/30/2020,179,0,29,21.512583,55.92325500000001
,Pakistan,03/30/2020,1717,21,76,30.3753,69.3451
,Panama,03/30/2020,989,24,4,8.538,-80.7821
,Papua New Guinea,03/30/2020,1,0,0,-6.314993,143.95555
,Paraguay,03/30/2020,64,3,1,-23.4425,-58.4438
,Peru,03/30/2020,950,24,53,-9.19,-75.0152
,Philippines,03/30/2020,1546,78,42,12.879721,121.774017
,Poland,03/30/2020,2055,31,7,51.9194,19.1451
,Portugal,03/30/2020,6408,140,43,39.3999,-8.2245
,Qatar,03/30/2020,693,1,51,25.3548,51.1839
,Romania,03/30/2020,2109,65,209,45.9432,24.9668
,Russia,03/30/2020,1836,9,66,61.52401,105.318756
,Rwanda,03/30/2020,70,0,0,-1.9403,29.8739
,Saint Kitts and Nevis,03/30/2020,7,0,0,17.357822,-62.782998
,Saint Lucia,03/30/2020,9,0,1,13.9094,-60.9789
,Saint Vincent and the Grenadines,03/30/2020,1,0,1,12.9843,-61.2872
,San Marino,03/30/2020,230,25,13,43.9424,12.4578
,Saudi Arabia,03/30/2020,1453,8,115,23.885942,45.079162
,Senegal,03/30/2020,162,0,27,14.4974,-14.4524
,Serbia,03/30/2020,785,16,0,44.0165,21.0059
,Seychelles,03/30/2020,8,0,0,-4.6796,55.492
,Singapore,03/30/2020,879,3,228,1.2833,103.8333
,Slovakia,03/30/2020,336,0,7,48.669,19.699
,Slovenia,03/30/2020,756,11,10,46.1512,14.9955
,Somalia,03/30/2020,3,0,0,5.152149,46.199616
,South Africa,03/30/2020,1326,3,31,-30.5595,22.9375
,Spain,03/30/2020,87956,7716,16780,40.463667,-3.74922
,Sri Lanka,03/30/2020,122,2,15,7.873054,80.77179699999998
,Sudan,03/30/2020,6,2,0,12.8628,30.2176
,Suriname,03/30/2020,8,0,0,3.9193,-56.0278
,Sweden,03/30/2020,4028,146,16,60.128161,18.643501
,Switzerland,03/30/2020,15922,359,1823,46.8182,8.2275
,Syria,03/30/2020,10,2,0,34.802075,38.99681500000001
,Taiwan*,03/30/2020,306,5,39,23.7,121.0
,Tanzania,03/30/2020,19,0,1,-6.369028,34.888822
,Thailand,03/30/2020,1524,9,229,15.870032,100.992541
,Timor-Leste,03/30/2020,1,0,0,-8.874217,125.727539
,Togo,03/30/2020,30,1,1,8.6195,0.8248
,Trinidad and Tobago,03/30/2020,82,3,1,10.6918,-61.2225
,Tunisia,03/30/2020,312,8,3,33.886917,9.537499
,Turkey,03/30/2020,10827,168,162,38.9637,35.2433
,Uganda,03/30/2020,33,0,0,1.373333,32.290275
,Ukraine,03/30/2020,548,13,8,48.3794,31.1656
,United Arab Emirates,03/30/2020,611,5,61,23.424076,53.847818
,United Kingdom,03/30/2020,22141,1408,135,55.3781,-3.4360000000000004
,Uruguay,03/30/2020,310,1,0,-32.5228,-55.7658
,Uzbekistan,03/30/2020,149,2,7,41.377491,64.585262
,Venezuela,03/30/2020,135,3,39,6.4238,-66.5897
,Vietnam,03/30/2020,203,0,55,14.058324,108.277199
,West Bank and Gaza,03/30/2020,116,1,18,31.9522,35.2332
,Zambia,03/30/2020,35,0,0,-13.133897,27.849332
,Zimbabwe,03/30/2020,7,1,0,-19.015438,29.154857
SC,US,03/31/2020,4,0,0,34.22333378,-82.46170658
LA,US,03/31/2020,39,1,0,30.2950649,-92.41419698
VA,US,03/31/2020,7,0,0,37.76707161,-75.63234615
ID,US,03/31/2020,195,3,0,43.4526575,-116.24155159999998
IA,US,03/31/2020,1,0,0,41.33075609,-94.47105874
MO,US,03/31/2020,2,0,0,40.19058551,-92.60078167
OK,US,03/31/2020,4,0,0,35.88494195,-94.65859267
CO,US,03/31/2020,181,2,0,39.87432092,-104.3362578
IL,US,03/31/2020,2,0,0,39.98815591,-91.18786813
IN,US,03/31/2020,1,0,0,40.7457653,-84.93671406
MS,US,03/31/2020,10,0,0,31.47669768,-91.35326037
NE,US,03/31/2020,3,0,0,40.52449420000001,-98.50117804
PA,US,03/31/2020,9,0,0,39.87140411,-77.21610347
WA,US,03/31/2020,13,0,0,46.98299757,-118.5601734
VT,US,03/31/2020,23,0,0,44.03217337,-73.14130877
SC,US,03/31/2020,13,1,0,33.54338026,-81.63645384
FL,US,03/31/2020,87,0,0,29.67866525,-82.35928158
NC,US,03/31/2020,7,0,0,36.0434701,-79.39976137
CA,US,03/31/2020,313,7,0,37.64629437,-121.8929271
CO,US,03/31/2020,1,0,0,37.57250606,-105.7885451
NY,US,03/31/2020,226,1,0,42.60060306,-73.97723916
WY,US,03/31/2020,1,0,0,41.65498705,-105.7235415
VA,US,03/31/2020,21,0,0,38.02080697,-78.55481085
MS,US,03/31/2020,3,0,0,34.88084463,-88.57996173
NC,US,03/31/2020,2,0,0,35.922379600000006,-81.17751948
VA,US,03/31/2020,30,0,0,38.814003,-77.08183073
IA,US,03/31/2020,7,1,0,43.28383218,-91.37860922
MI,US,03/31/2020,3,0,0,42.59147037,-85.89102866
NY,US,03/31/2020,9,1,0,42.25748406,-78.02750466
NC,US,03/31/2020,2,0,0,36.49360862,-81.12857041
VA,US,03/31/2020,1,0,0,37.78636074,-80.00222498
PA,US,03/31/2020,325,2,0,40.46809875,-79.98167747
IN,US,03/31/2020,30,1,0,41.09194313,-85.06800636
KY,US,03/31/2020,2,0,0,36.75197631,-86.19457544
LA,US,03/31/2020,15,0,0,30.65385745,-92.82442028
OH,US,03/31/2020,5,0,0,40.77285242,-84.10802343
CA,US,03/31/2020,2,0,0,38.44583082,-120.65696
VA,US,03/31/2020,2,0,0,37.34081025,-77.98584649
VA,US,03/31/2020,3,0,0,37.60308293,-79.14548696
MS,US,03/31/2020,4,1,0,31.17467303,-90.80501621
AK,US,03/31/2020,61,1,0,61.14998174,-149.14269860000005
KY,US,03/31/2020,2,1,0,38.00671029,-84.99171713
SC,US,03/31/2020,39,1,0,34.51828081,-82.63959517
TN,US,03/31/2020,10,0,0,36.12684348,-84.19965764
TX,US,03/31/2020,1,0,0,31.81534745,-95.65354823
TX,US,03/31/2020,0,0,0,32.30468633,-102.6376548
ME,US,03/31/2020,11,0,0,44.1664747,-70.20380627
TX,US,03/31/2020,5,0,0,31.25457347,-94.60901487
MD,US,03/31/2020,127,1,0,39.00670238,-76.60329337
MN,US,03/31/2020,23,0,0,45.27476015,-93.24604565
NC,US,03/31/2020,1,0,0,34.97403241,-80.09953279
NE,US,03/31/2020,1,0,0,42.17695516,-98.0666283
MI,US,03/31/2020,3,0,0,44.99690221,-85.15503082
AZ,US,03/31/2020,16,0,0,35.39465006,-109.4892383
IA,US,03/31/2020,1,0,0,40.74324454,-92.86865906
GA,US,03/31/2020,2,0,0,31.74847232,-82.28909114
TX,US,03/31/2020,0,0,0,28.10556197,-96.9995047
CO,US,03/31/2020,333,6,0,39.64977461,-104.3353617
CO,US,03/31/2020,1,0,0,37.19474156,-107.0476867
MI,US,03/31/2020,1,0,0,44.0636262,-83.89277559
AR,US,03/31/2020,1,0,0,34.29145151,-91.37277296
VA,US,03/31/2020,104,2,0,38.8767675,-77.10139853
PA,US,03/31/2020,5,0,0,40.81665618,-79.46290811
LA,US,03/31/2020,161,6,0,30.20406249,-90.91328409999998
OH,US,03/31/2020,2,0,0,40.84772277,-82.27280781
WI,US,03/31/2020,1,0,0,46.31956891,-90.67837132
AR,US,03/31/2020,1,0,0,33.19153461,-91.7698471
OH,US,03/31/2020,6,0,0,41.70860332,-80.74830218
LA,US,03/31/2020,20,0,0,29.89946234,-91.06461642
TX,US,03/31/2020,2,0,0,28.89333001,-98.52730485
KS,US,03/31/2020,1,0,0,39.53185661,-95.30870026
MO,US,03/31/2020,1,0,0,40.43238737,-95.42970639
OH,US,03/31/2020,3,1,0,39.33425634,-82.04278644
NJ,US,03/31/2020,31,0,0,39.47538693,-74.65848483
MS,US,03/31/2020,10,0,0,33.08658803,-89.57838564
IA,US,03/31/2020,1,0,0,41.6844628,-94.90581859
OH,US,03/31/2020,2,0,0,40.55998859,-84.22421429999999
SD,US,03/31/2020,1,0,0,43.71757685,-98.56050467
TX,US,03/31/2020,2,0,0,29.88548725,-96.27736949
AL,US,03/31/2020,7,0,0,32.53952745,-86.64408227
LA,US,03/31/2020,19,0,0,31.07796211,-92.00079449
CO,US,03/31/2020,3,0,0,37.31940883,-102.5603223
GA,US,03/31/2020,2,0,0,31.55456473,-82.45936528
FL,US,03/31/2020,9,0,0,30.33060121,-82.28467476
GA,US,03/31/2020,4,1,0,31.32669878,-84.44218806
AL,US,03/31/2020,19,1,0,30.72774991,-87.72207058
GA,US,03/31/2020,4,1,0,33.06882326,-83.24701748
MD,US,03/31/2020,227,1,0,39.45784712,-76.62911955
MD,US,03/31/2020,187,2,0,39.30211911,-76.61151012
SC,US,03/31/2020,2,0,0,33.21927586,-81.05659969
GA,US,03/31/2020,3,0,0,34.35607081,-83.49644388
ID,US,03/31/2020,4,0,0,42.67002716,-112.2233311
ND,US,03/31/2020,2,0,0,46.93579637,-98.06605978
MA,US,03/31/2020,191,2,0,41.72980578,-70.28854339
SC,US,03/31/2020,1,0,0,33.26679302,-81.43584352
KY,US,03/31/2020,1,0,0,36.96469836,-85.93338945
GA,US,03/31/2020,18,2,0,33.99148694,-83.71436292
MI,US,03/31/2020,2,0,0,42.59513984,-85.30834519
MO,US,03/31/2020,1,0,0,36.70978521,-93.82919888
IN,US,03/31/2020,13,0,0,39.20744865,-85.89558181
KS,US,03/31/2020,1,0,0,38.47889676,-98.75636726
GA,US,03/31/2020,131,2,0,34.23732119,-84.83887523
TX,US,03/31/2020,6,0,0,30.10370699,-97.31206354
MO,US,03/31/2020,1,0,0,38.25271289,-94.34113157
AR,US,03/31/2020,1,0,0,36.28784385,-92.33782872
FL,US,03/31/2020,8,0,0,30.26548745,-85.62122584
MI,US,03/31/2020,9,0,0,43.70639106,-83.98731479
WI,US,03/31/2020,2,0,0,46.52868768,-91.19716729
SD,US,03/31/2020,20,0,0,44.41464384,-98.27858469
NC,US,03/31/2020,5,0,0,35.48531943,-76.84325809
SC,US,03/31/2020,91,1,0,32.39226291,-80.72619758
LA,US,03/31/2020,5,0,0,30.64836518,-93.34173616
PA,US,03/31/2020,52,1,0,40.6825484,-80.34921611
OK,US,03/31/2020,1,0,0,35.26862449,-99.68128023
PA,US,03/31/2020,2,0,0,40.00522157,-78.48998442
TN,US,03/31/2020,2,0,0,35.51123746,-86.45549096
VA,US,03/31/2020,2,0,0,37.3080028,-79.5281964
NH,US,03/31/2020,12,0,0,43.51637314,-71.41684235
TX,US,03/31/2020,44,1,0,31.03736027,-97.4785025
OH,US,03/31/2020,9,0,0,40.01625942,-80.9924051
MN,US,03/31/2020,4,0,0,47.97373527,-94.93732139
GA,US,03/31/2020,3,0,0,31.76095874,-83.22145359
VT,US,03/31/2020,18,0,0,43.03519828,-73.09048868
AR,US,03/31/2020,38,0,0,36.33644656,-94.25680817
IA,US,03/31/2020,7,0,0,42.08011739,-92.06463573
MN,US,03/31/2020,1,0,0,45.69804958,-93.99514135
MS,US,03/31/2020,4,0,0,34.81681228,-89.18945516
MO,US,03/31/2020,2,0,0,38.29503305,-93.28756116
OR,US,03/31/2020,12,1,0,44.49167306,-123.4316987
TN,US,03/31/2020,4,0,0,36.07110411,-88.06849355
WA,US,03/31/2020,89,6,0,46.23946995,-119.5120834
NJ,US,03/31/2020,2909,4,0,40.96010917,-74.07164325
SC,US,03/31/2020,15,0,0,33.20222596,-79.94654523
WV,US,03/31/2020,16,0,0,39.46704621,-78.02414609
PA,US,03/31/2020,110,0,0,40.41570541,-75.92457766
MA,US,03/31/2020,171,4,0,42.37428441,-73.20524838
NM,US,03/31/2020,129,3,0,35.05163625,-106.6703554
GA,US,03/31/2020,1,0,0,31.27590016,-83.22529920000002
MI,US,03/31/2020,35,1,0,41.95447397,-86.41313079999998
NC,US,03/31/2020,6,0,0,36.0688473,-76.96545943
TX,US,03/31/2020,168,6,0,29.44928723,-98.52019748
AL,US,03/31/2020,3,0,0,32.99642064,-87.12511459999996
GA,US,03/31/2020,20,0,0,32.80904227,-83.70489165
LA,US,03/31/2020,6,1,0,32.34569994,-93.05398492
MN,US,03/31/2020,1,0,0,45.42712824,-96.41403739
ID,US,03/31/2020,2,0,0,43.21672879999999,-112.3978437
IA,US,03/31/2020,7,0,0,42.4704581,-92.30524729
ID,US,03/31/2020,192,2,0,43.4085812,-113.9752658
PA,US,03/31/2020,4,0,0,40.47961444,-78.34917412
TX,US,03/31/2020,1,0,0,30.26640707,-98.3999852
GA,US,03/31/2020,1,0,0,32.43829035,-83.33035166
TN,US,03/31/2020,2,0,0,35.59942968,-85.20611967
AL,US,03/31/2020,5,0,0,33.98210918,-86.56790593
TN,US,03/31/2020,25,0,0,35.68938198,-83.92847788
MN,US,03/31/2020,9,0,0,44.03554215,-94.06699781
MS,US,03/31/2020,22,1,0,33.79696941,-90.87372121
MO,US,03/31/2020,1,0,0,37.32449052,-90.02725304
SD,US,03/31/2020,1,0,0,42.98914167,-97.88592746
IL,US,03/31/2020,2,0,0,38.88829622,-89.43534887
ID,US,03/31/2020,1,0,0,48.29996017,-116.6017932
ID,US,03/31/2020,2,0,0,43.38713372,-111.6161537
AR,US,03/31/2020,1,0,0,36.3084504,-93.09374925
